id_jugador,source_url,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,posicion,id_seleccion_actual,altura_cm,apodo,total_mundiales,total_partidos,total_goles,promedio_gol
160,https://www.losmundialesdefutbol.com/jugadores/hassan_rowshan.php,Hassan Rowshan,,2 de junio de 1955,,Delantero,53,,,1,3,1,0.33
161,https://www.losmundialesdefutbol.com/jugadores/keisuke_honda.php,Keisuke Honda,Keisuke Honda,13 de junio de 1986,,Mediocampista,58,182,,3,10,4,0.40
162,https://www.losmundialesdefutbol.com/jugadores/ritsu_doan.php,Ritsu Doan,,16 de junio de 1998,,Mediocampista,58,172,,1,4,2,0.50
163,https://www.losmundialesdefutbol.com/jugadores/junichi_inamoto.php,Junichi Inamoto,,18 de septiembre de 1979,,Mediocampista,58,181,,3,8,2,0.25
164,https://www.losmundialesdefutbol.com/jugadores/takashi_inui.php,Takashi Inui,Takashi Inui,2 de junio de 1988,,Mediocampista,58,169,,1,4,2,0.50
165,https://www.losmundialesdefutbol.com/jugadores/shinji_okazaki.php,Shinji Okazaki,Shinji Okazaki,16 de abril de 1986,,Delantero,58,174,,3,10,2,0.20
166,https://www.losmundialesdefutbol.com/jugadores/ao_tanaka.php,Ao Tanaka,,10 de septiembre de 1998,,Mediocampista,58,180,,1,3,1,0.33
167,https://www.losmundialesdefutbol.com/jugadores/youssef_en_nesyri.php,Youssef En-Nesyri,Youssef En-Nesyri,1 de junio de 1997,,Delantero,61,188,,2,8,3,0.38
168,https://www.losmundialesdefutbol.com/jugadores/salaheddine_bassir.php,Salaheddine Bassir,,5 de septiembre de 1972,,Delantero,61,,,1,3,2,0.67
169,https://www.losmundialesdefutbol.com/jugadores/abdeljalil_hadda.php,Abdeljalil Hadda,,21 de marzo de 1972,,Delantero,61,,,1,3,2,0.67
170,https://www.losmundialesdefutbol.com/jugadores/abdelrazzak_khairi.php,Abdelrazzak Khairi,,20 de noviembre de 1962,,Mediocampista,61,,,1,4,2,0.50
171,https://www.losmundialesdefutbol.com/jugadores/romain_saiss.php,Romain Saïss,Romain Ghanem Paul Saïss,26 de marzo de 1990,,Defensor,61,190,,2,8,1,0.13
172,https://www.losmundialesdefutbol.com/jugadores/hakim_ziyech.php,Hakim Ziyech,Hakim Ziyech,19 de marzo de 1993,,Mediocampista,61,181,,2,10,1,0.10
173,https://www.losmundialesdefutbol.com/jugadores/luis_hernandez.php,Luis Hernandez,,22 de diciembre de 1968,,Delantero,62,172,,2,7,4,0.57
174,https://www.losmundialesdefutbol.com/jugadores/rafael_marquez.php,Rafael Marquez,Rafael Márquez Álvarez,13 de febrero de 1979,"Zamora, Michoacán, México","Defensor, Mediocampista",62,185,"Rafa, el kaiser de Zamora, el príncipe de Cataluñak",5,19,3,0.16
175,https://www.losmundialesdefutbol.com/jugadores/manuel_rosas.php,Manuel Rosas,,17 de abril de 1912,,Defensor,62,,,1,3,2,0.67
176,https://www.losmundialesdefutbol.com/jugadores/javier_valdivia.php,Javier Valdivia,,4 de diciembre de 1941,,Delantero,62,,,1,4,2,0.50
177,https://www.losmundialesdefutbol.com/jugadores/kjetil_rekdal.php,Kjetil Rekdal,,6 de noviembre de 1968,,Mediocampista,64,,,2,7,2,0.29
178,https://www.losmundialesdefutbol.com/jugadores/arne_brustad.php,Arne Brustad,,14 de abril de 1912,,Delantero,64,,,1,1,1,1.00
179,https://www.losmundialesdefutbol.com/jugadores/dan_eggen.php,Dan Eggen,,13 de enero de 1970,,Defensor,64,,,2,4,1,0.25
180,https://www.losmundialesdefutbol.com/jugadores/havard_flo.php,Havard Flo,,4 de abril de 1970,,Delantero,64,,,1,4,1,0.25
181,https://www.losmundialesdefutbol.com/jugadores/tore_andre_flo.php,Tore Andre Flo,,15 de junio de 1973,,Delantero,64,,,1,4,1,0.25
182,https://www.losmundialesdefutbol.com/jugadores/winston_reid.php,Winston Reid,,3 de julio de 1988,,Defensor,65,190,,1,3,1,0.33
183,https://www.losmundialesdefutbol.com/jugadores/shane_smeltz.php,Shane Smeltz,,29 de septiembre de 1981,,Delantero,65,184,,1,3,1,0.33
184,https://www.losmundialesdefutbol.com/jugadores/steve_sumner.php,Steve Sumner,,2 de abril de 1955,,Mediocampista,65,,,1,3,1,0.33
185,https://www.losmundialesdefutbol.com/jugadores/steve_wooddin.php,Steve Wooddin,,16 de enero de 1955,,Delantero,65,,,1,3,1,0.33
186,https://www.losmundialesdefutbol.com/jugadores/johnny_rep.php,Johnny Rep,,25 de noviembre de 1951,,Delantero,66,,,2,14,7,0.50
187,https://www.losmundialesdefutbol.com/jugadores/dennis_bergkamp.php,Dennis Bergkamp,,10 de mayo de 1969,,Delantero,66,,,2,12,6,0.50
188,https://www.losmundialesdefutbol.com/jugadores/rob_rensenbrink.php,Rob Rensenbrink,,3 de julio de 1947,,Delantero,66,,,2,13,6,0.46
189,https://www.losmundialesdefutbol.com/jugadores/arjen_robben.php,Arjen Robben,,23 de enero de 1984,,Delantero,66,180,,3,15,6,0.40
190,https://www.losmundialesdefutbol.com/jugadores/wesley_sneijder.php,Wesley Sneijder,,9 de junio de 1984,,Mediocampista,66,170,,3,17,6,0.35
191,https://www.losmundialesdefutbol.com/jugadores/robin_van_persie.php,Robin Van Persie,,6 de agosto de 1983,,Delantero,66,183,,3,17,6,0.35
192,https://www.losmundialesdefutbol.com/jugadores/felipe_baloy.php,Felipe Baloy,Felipe Abdiel Baloy Ramírez,24 de febrero de 1981,,Defensor,67,184,,1,1,1,1.00
193,https://www.losmundialesdefutbol.com/jugadores/nelson_cuevas.php,Nelson Cuevas,,10 de enero de 1980,,Delantero,68,176,,2,4,3,0.75
194,https://www.losmundialesdefutbol.com/jugadores/florencio_amarilla.php,Florencio Amarilla,,3 de enero de 1935,,Delantero,68,,,1,3,2,0.67
195,https://www.losmundialesdefutbol.com/jugadores/roberto_cabanas.php,Roberto Cabañas,,11 de abril de 1961,,Delantero,68,,,1,4,2,0.50
196,https://www.losmundialesdefutbol.com/jugadores/jose_parodi.php,Jose Parodi,,30 de agosto de 1932,,Delantero,68,,,1,3,2,0.67
197,https://www.losmundialesdefutbol.com/jugadores/jorge_romero.php,Jorge Romero,,23 de septiembre de 1937,,Delantero,68,,,1,3,2,0.67
198,https://www.losmundialesdefutbol.com/jugadores/julio_cesar_romero.php,Julio Cesar Romero,,28 de agosto de 1960,,Mediocampista,68,,,1,4,2,0.50
199,https://www.losmundialesdefutbol.com/jugadores/pauleta.php,Pauleta,,28 de abril de 1973,,Delantero,71,181,,2,9,4,0.44
200,https://www.losmundialesdefutbol.com/jugadores/jose_augusto.php,Jose Augusto,,13 de abril de 1937,,Delantero,71,,,1,6,3,0.50
201,https://www.losmundialesdefutbol.com/jugadores/goncalo_ramos.php,Gonçalo Ramos,,20 de junio de 2001,,Delantero,71,185,,1,4,3,0.75
202,https://www.losmundialesdefutbol.com/jugadores/jose_torres.php,Jose Torres,,8 de septiembre de 1938,,Delantero,71,,,1,6,3,0.50
203,https://www.losmundialesdefutbol.com/jugadores/bouba_diop.php,Bouba Diop,,28 de enero de 1978,,Mediocampista,77,193,,1,5,3,0.60
204,https://www.losmundialesdefutbol.com/jugadores/henri_camara.php,Henri Camara,,10 de mayo de 1977,,Delantero,77,176,,1,4,2,0.50
205,https://www.losmundialesdefutbol.com/jugadores/sadio_mane.php,Sadio Mané,Sadio Mané,10 de abril de 1992,"Bambali, Senegal",Delantero,77,174,,1,3,1,0.33
206,https://www.losmundialesdefutbol.com/jugadores/mbaye_niang.php,M'Baye Niang,M'Baye Babacar Niang,19 de diciembre de 1994,,Delantero,77,184,,1,3,1,0.33
207,https://www.losmundialesdefutbol.com/jugadores/ismaila_sarr.php,Ismaïla Sarr,Ismaïla Sarr,25 de febrero de 1998,,Delantero,77,175,,2,7,1,0.14
208,https://www.losmundialesdefutbol.com/jugadores/moussa_wague.php,Moussa Wagué,Moussa Wagué,4 de octubre de 1998,,Defensor,77,177,,1,3,1,0.33
209,https://www.losmundialesdefutbol.com/jugadores/shaun_bartlett.php,Shaun Bartlett,,31 de octubre de 1972,,Delantero,80,,,1,3,2,0.67
210,https://www.losmundialesdefutbol.com/jugadores/benni_mccarthy.php,Benni Mccarthy,,12 de noviembre de 1977,,Delantero,80,181,,2,6,2,0.33
211,https://www.losmundialesdefutbol.com/jugadores/katlego_mphela.php,Katlego Mphela,,29 de noviembre de 1984,,Delantero,80,180,,1,3,1,0.33
212,https://www.losmundialesdefutbol.com/jugadores/siyabonga_nomvethe.php,Siyabonga Nomvethe,,2 de diciembre de 1977,,Delantero,80,178,,2,3,1,0.33
213,https://www.losmundialesdefutbol.com/jugadores/lucas_radebe.php,Lucas Radebe,,12 de abril de 1969,,Defensor,80,185,,2,6,1,0.17
214,https://www.losmundialesdefutbol.com/jugadores/siphiwe_tshabalala.php,Siphiwe Tshabalala,,25 de septiembre de 1984,,Mediocampista,80,170,,1,3,1,0.33
215,https://www.losmundialesdefutbol.com/jugadores/sepp_huegi.php,Sepp Huegi,,23 de enero de 1930,,Delantero,82,,,1,3,6,2.00
216,https://www.losmundialesdefutbol.com/jugadores/xherdan_shaqiri.php,Xherdan Shaqiri,Xherdan Shaqiri,10 de octubre de 1991,,Mediocampista,82,169,,4,12,5,0.42
217,https://www.losmundialesdefutbol.com/jugadores/andre_abegglen.php,Andre Abegglen,,7 de marzo de 1909,,Delantero,82,,,2,5,4,0.80
218,https://www.losmundialesdefutbol.com/jugadores/robert_ballaman.php,Robert Ballaman,,21 de junio de 1926,,Delantero,82,,,1,4,4,1.00
219,https://www.losmundialesdefutbol.com/jugadores/jackie_fatton.php,Jackie Fatton,,19 de diciembre de 1925,,Delantero,82,,,2,7,3,0.43
220,https://www.losmundialesdefutbol.com/jugadores/leopold_kielholz.php,Leopold Kielholz,,9 de junio de 1911,,Delantero,82,,,2,2,3,1.50
221,https://www.losmundialesdefutbol.com/jugadores/wahbi_khazri.php,Wahbi Khazri,Wahbi Khazri,8 de febrero de 1991,,Mediocampista,86,182,,2,5,3,0.60
222,https://www.losmundialesdefutbol.com/jugadores/zied_jaziri.php,Zied Jaziri,,12 de julio de 1978,,Delantero,86,171,,2,6,1,0.17
223,https://www.losmundialesdefutbol.com/jugadores/ali_kaabi.php,Ali Kaabi,,15 de noviembre de 1953,,Defensor,86,,,1,3,1,0.33
224,https://www.losmundialesdefutbol.com/jugadores/jaouhar_mnari.php,Jaouhar Mnari,,8 de noviembre de 1976,,Mediocampista,86,183,,1,3,1,0.33
225,https://www.losmundialesdefutbol.com/jugadores/ferjani_sassi.php,Ferjani Sassi,Ferjani Sassi,18 de marzo de 1992,,Mediocampista,86,186,,2,5,1,0.20
226,https://www.losmundialesdefutbol.com/jugadores/skander_souayah.php,Skander Souayah,,20 de noviembre de 1972,,Mediocampista,86,,,1,3,1,0.33
227,https://www.losmundialesdefutbol.com/jugadores/oscar_miguez.php,Oscar Miguez,,5 de diciembre de 1927,,Delantero,89,,,2,7,8,1.14
228,https://www.losmundialesdefutbol.com/jugadores/pedro_cea.php,Pedro Cea,,1 de septiembre de 1900,,Delantero,89,,,1,4,5,1.25
229,https://www.losmundialesdefutbol.com/jugadores/juan_schiaffino.php,Juan Schiaffino,,28 de julio de 1925,,Delantero,89,,,2,9,5,0.56
230,https://www.losmundialesdefutbol.com/jugadores/julian_alvarez.php,Julian Alvarez,Julián Álvarez,31 de enero de 2000,"Calchín, Córdoba, Argentina",Delantero,7,170,Araña,1,7,4,0.57
231,https://www.losmundialesdefutbol.com/jugadores/cody_gakpo.php,Cody Gakpo,,7 de mayo de 1999,,Mediocampista,66,193,,1,5,3,0.60
232,https://www.losmundialesdefutbol.com/jugadores/marcus_rashford.php,Marcus Rashford,Marcus Rashford,31 de octubre de 1997,"Manchester, Inglaterra",Delantero,49,180,,2,11,3,0.27
233,https://www.losmundialesdefutbol.com/jugadores/richarlison.php,Richarlison,Richarlison de Andrade,10 de mayo de 1997,,Delantero,12,184,,1,4,3,0.75
234,https://www.losmundialesdefutbol.com/jugadores/vincent_aboubakar.php,Vincent Aboubakar,,22 de enero de 1992,,Delantero,16,176,,3,7,2,0.29
235,https://www.losmundialesdefutbol.com/jugadores/gue_sung_cho.php,Gue-sung Cho,Cho Gue-sung,25 de enero de 1998,,Delantero,24,188,,1,4,2,0.50
236,https://www.losmundialesdefutbol.com/jugadores/giorgian_de_arrascaeta.php,Giorgian De Arrascaeta,Giorgian Daniel De Arrascaeta Benedetti,1 de junio de 1994,,Mediocampista,89,177,,2,4,2,0.50
237,https://www.losmundialesdefutbol.com/jugadores/breel_embolo.php,Breel Embolo,Breel Donald Embolo,14 de febrero de 1997,,Delantero,82,184,,2,8,2,0.25
238,https://www.losmundialesdefutbol.com/jugadores/bruno_fernandes.php,Bruno Fernandes,Bruno Miguel Borges Fernandes,8 de septiembre de 1994,,Mediocampista,71,183,,2,6,2,0.33
239,https://www.losmundialesdefutbol.com/jugadores/niclas_fullkrug.php,Niclas Füllkrug,Niclas Füllkrug,9 de febrero de 1993,,Delantero,1,188,,1,3,2,0.67
240,https://www.losmundialesdefutbol.com/jugadores/kai_havertz.php,Kai Havertz,Kai Lukas Havertz,11 de junio de 1999,,Mediocampista,1,190,,1,2,2,1.00
241,https://www.losmundialesdefutbol.com/jugadores/rafael_leao.php,Rafael Leão,,10 de junio de 1999,,Delantero,71,188,,1,5,2,0.40
242,https://www.losmundialesdefutbol.com/jugadores/aleksandar_mitrovic.php,Aleksandar Mitrović,Aleksandar Mitrović,16 de septiembre de 1994,,Delantero,78,189,,2,6,3,0.50
243,https://www.losmundialesdefutbol.com/jugadores/ferran_torres.php,Ferran Torres,,29 de febrero de 2000,,Delantero,38,184,,1,4,2,0.50
244,https://www.losmundialesdefutbol.com/jugadores/wout_weghorst.php,Wout Weghorst,,7 de agosto de 1992,,Delantero,66,197,,1,4,2,0.50
245,https://www.losmundialesdefutbol.com/jugadores/zakaria_aboukhlal.php,Zakaria Aboukhlal,,18 de febrero de 2000,,Delantero,61,179,,1,4,1,0.25
246,https://www.losmundialesdefutbol.com/jugadores/manuel_akanji.php,Manuel Akanji,Manuel Akanji,19 de julio de 1995,,Defensor,82,186,,2,8,1,0.13
247,https://www.losmundialesdefutbol.com/jugadores/takuma_asano.php,Takuma Asano,,10 de noviembre de 1994,,Delantero,58,173,,1,4,1,0.25
248,https://www.losmundialesdefutbol.com/jugadores/marco_asensio.php,Marco Asensio,Marco Asensio Willemsen,21 de enero de 1996,,Delantero,38,175,,2,7,1,0.14
249,https://www.losmundialesdefutbol.com/jugadores/gareth_bale.php,Gareth Bale,Gareth Frank Bale,16 de julio de 1989,"Cardiff, Gales",Delantero,41,186,,1,3,1,0.33
250,https://www.losmundialesdefutbol.com/jugadores/michy_batshuayi.php,Michy Batshuayi,Michy Batshuayi-Atunga,2 de octubre de 1993,,Delantero,14,185,,2,5,2,0.40
251,https://www.losmundialesdefutbol.com/jugadores/jude_bellingham.php,Jude Bellingham,Jude Victor William Bellingham,29 de junio de 2003,"Stourbridge, Inglaterra",Mediocampista,49,186,,1,5,1,0.20
252,https://www.losmundialesdefutbol.com/jugadores/daley_blind.php,Daley Blind,,9 de marzo de 1990,,Defensor,66,180,,2,12,2,0.17
253,https://www.losmundialesdefutbol.com/jugadores/osman_bukari.php,Osman Bukari,,13 de diciembre de 1998,,Delantero,42,170,,1,2,1,0.50
254,https://www.losmundialesdefutbol.com/jugadores/casemiro.php,Casemiro,Carlos Henrique Casimiro,23 de febrero de 1992,,Mediocampista,12,195,,2,8,1,0.13
255,https://www.losmundialesdefutbol.com/jugadores/jean_charles_castelletto.php,Jean-Charles Castelletto,Jean-Charles Castelletto,26 de enero de 1995,,Defensor,16,186,,1,2,1,0.50
256,https://www.losmundialesdefutbol.com/jugadores/luis_chavez.php,Luis Chávez,,15 de enero de 1996,,Mediocampista,62,178,,1,3,1,0.33
257,https://www.losmundialesdefutbol.com/jugadores/rouzbeh_cheshmi.php,Rouzbeh Cheshmi,Rouzbeh Cheshmi,24 de julio de 1993,,Defensor,53,194,,2,3,1,0.33
258,https://www.losmundialesdefutbol.com/jugadores/eric_choupo_moting.php,Eric Maxim Choupo Moting,Jean-Eric Maxim Choupo-Moting,23 de marzo de 1989,,Delantero,16,191,,3,8,1,0.13
259,https://www.losmundialesdefutbol.com/jugadores/andreas_christensen.php,Andreas Christensen,Andreas Bødtker Christensen,10 de abril de 1996,,Defensor,30,192,,2,7,1,0.14
260,https://www.losmundialesdefutbol.com/jugadores/achraf_dari.php,Achraf Dari,,6 de mayo de 1999,,Defensor,61,190,,1,3,1,0.33
261,https://www.losmundialesdefutbol.com/jugadores/frenkie_de_jong.php,Frenkie de Jong,,12 de mayo de 1997,,Mediocampista,66,181,,1,5,1,0.20
262,https://www.losmundialesdefutbol.com/jugadores/memphis_depay.php,Memphis Depay,,13 de febrero de 1994,,Delantero,66,178,,2,9,3,0.33
263,https://www.losmundialesdefutbol.com/jugadores/boulaye_dia.php,Boulaye Dia,,16 de noviembre de 1996,,Delantero,77,180,,1,4,1,0.25
264,https://www.losmundialesdefutbol.com/jugadores/famara_diehiou.php,Famara Diéhiou,,15 de diciembre de 1992,,Delantero,77,192,,1,2,1,0.50
265,https://www.losmundialesdefutbol.com/jugadores/bamba_dieng.php,Bamba Dieng,,23 de marzo de 2000,,Delantero,77,178,,1,4,1,0.25
266,https://www.losmundialesdefutbol.com/jugadores/mitchell_duke.php,Mitchell Duke,Mitchell Thomas Duke,18 de enero de 1991,,Delantero,8,182,,1,4,1,0.25
267,https://www.losmundialesdefutbol.com/jugadores/denzel_dumfries.php,Denzel Dumfries,,18 de abril de 1996,,Defensor,66,188,,1,5,1,0.20
268,https://www.losmundialesdefutbol.com/jugadores/joao_felix.php,João Félix,João Félix Sequeira,10 de noviembre de 1999,"Viseo, Portugal",Delantero,71,181,Menino de Ouro (Niño de Oro),1,4,1,0.25
269,https://www.losmundialesdefutbol.com/jugadores/enzo_fernandez.php,Enzo Fernandez,Enzo Jeremías Fernández,17 de enero de 2001,"San Martín, Buenos Aires, Argentina",Mediocampista,7,178,,1,7,1,0.14
270,https://www.losmundialesdefutbol.com/jugadores/phil_foden.php,Phil Foden,Philip Walter Foden,28 de mayo de 2000,"Stockport, Inglaterra",Mediocampista,49,171,,1,4,1,0.25
271,https://www.losmundialesdefutbol.com/jugadores/remo_freuler.php,Remo Freuler,Remo Freuler,15 de abril de 1992,,Mediocampista,82,181,,2,4,1,0.25
272,https://www.losmundialesdefutbol.com/jugadores/keysher_fuller.php,Keysher Fuller,Keysher Fuller Spence,12 de julio de 1994,,Defensor,25,183,,1,3,1,0.33
273,https://www.losmundialesdefutbol.com/jugadores/gavi.php,Gavi,Pablo Martín Páez Gavira,5 de agosto de 2004,"Los Palacios y Villafranca, España",Mediocampista,38,173,Gavi,1,4,1,0.25
274,https://www.losmundialesdefutbol.com/jugadores/serge_gnabry.php,Serge Gnabry,Serge David Gnabry,14 de julio de 1995,,Mediocampista,1,176,,1,3,1,0.33
275,https://www.losmundialesdefutbol.com/jugadores/craig_goodwin.php,Craig Goodwin,Craig Alexander Goodwin,16 de diciembre de 1991,,Delantero,8,183,,1,4,1,0.25
276,https://www.losmundialesdefutbol.com/jugadores/jack_grealish.php,Jack Grealish,,10 de septiembre de 1995,,Delantero,49,175,,1,5,1,0.20
277,https://www.losmundialesdefutbol.com/jugadores/raphael_guerreiro.php,Raphaël Guerreiro,Raphaël Adelino José Guerreiro,22 de diciembre de 1993,,Defensor,71,170,,2,8,1,0.13
278,https://www.losmundialesdefutbol.com/jugadores/ilkay_gundogan.php,Ilkay Gündogan,İlkay Gündoğan,24 de octubre de 1990,,Mediocampista,1,180,,2,4,1,0.25
279,https://www.losmundialesdefutbol.com/jugadores/josko_gvardiol.php,Josko Gvardiol,Joško Gvardiol,23 de enero de 2002,,Defensor,27,185,,1,7,1,0.14
280,https://www.losmundialesdefutbol.com/jugadores/jordan_henderson.php,Jordan Henderson,Jordan Brian Henderson,17 de junio de 1990,,Mediocampista,49,183,,3,11,1,0.09
281,https://www.losmundialesdefutbol.com/jugadores/theo_hernandez.php,Théo Hernandez,,6 de octubre de 1997,,Defensor,40,184,,1,6,1,0.17
282,https://www.losmundialesdefutbol.com/jugadores/ricardo_horta.php,Ricardo Horta,,15 de septiembre de 1994,,Delantero,71,173,,1,3,1,0.33
283,https://www.losmundialesdefutbol.com/jugadores/hee_chan_hwang.php,Hee-chan Hwang,Hee-chan Hwang,26 de enero de 1996,,Delantero,24,177,,2,5,1,0.20
284,https://www.losmundialesdefutbol.com/jugadores/young_gwon_kim.php,Young-Gwon Kim,Young-Gwon Kim,27 de febrero de 1990,,Defensor,24,186,,3,10,2,0.20
285,https://www.losmundialesdefutbol.com/jugadores/davy_klaassen.php,Davy Klaassen,,21 de febrero de 1993,,Mediocampista,66,179,,1,4,1,0.25
286,https://www.losmundialesdefutbol.com/jugadores/randal_kolo_muani.php,Randal Kolo Muani,,5 de diciembre de 1998,,Delantero,40,187,,1,3,1,0.33
287,https://www.losmundialesdefutbol.com/jugadores/kalidou_koulibaly.php,Kalidou Koulibaly,Kalidou Koulibaly,20 de junio de 1991,,Defensor,77,195,,2,7,1,0.14
288,https://www.losmundialesdefutbol.com/jugadores/marko_livaja.php,Marko Livaja,Marko Livaja,26 de agosto de 1993,,Delantero,27,182,,1,6,1,0.17
289,https://www.losmundialesdefutbol.com/jugadores/alexis_mac_allister.php,Alexis Mac Allister,Alexis Mac Allister,24 de diciembre de 1998,"Santa Rosa, La Pampa, Argentina",Mediocampista,7,176,,1,6,1,0.17
290,https://www.losmundialesdefutbol.com/jugadores/daizen_maeda.php,Daizen Maeda,,20 de octubre de 1997,,Delantero,58,176,,1,3,1,0.33
291,https://www.losmundialesdefutbol.com/jugadores/lovro_majer.php,Lovro Majer,Lovro Majer,17 de enero de 1998,,Mediocampista,27,178,,1,7,1,0.14
292,https://www.losmundialesdefutbol.com/jugadores/henry_martin.php,Henry Martin,,18 de noviembre de 1992,,Delantero,62,180,,1,2,1,0.50
293,https://www.losmundialesdefutbol.com/jugadores/sergej_milinkovic_savic.php,Sergej Milinković-Savić,Sergej Milinković-Savić,27 de febrero de 1995,,Mediocampista,78,192,,2,6,1,0.17
294,https://www.losmundialesdefutbol.com/jugadores/nahuel_molina.php,Nahuel Molina,Nahuel Molina Lucero,6 de abril de 1998,,Defensor,7,178,,1,7,1,0.14
295,https://www.losmundialesdefutbol.com/jugadores/dani_olmo.php,Dani Olmo,,7 de mayo de 1998,,Delantero,38,179,,1,4,1,0.25
296,https://www.losmundialesdefutbol.com/jugadores/mislav_orsic.php,Mislav Orsic,Mislav Oršić,29 de diciembre de 1992,,Delantero,27,179,,1,6,1,0.17
297,https://www.losmundialesdefutbol.com/jugadores/seung_ho_paik.php,Seung-ho Paik,Paik Seung-ho,17 de marzo de 1997,,Mediocampista,24,182,,1,1,1,1.00
