id_jugador,id_mundial,id_seleccion,camiseta,posicion,jugados,titular,capitan,no_jugo,goles,promedio_gol,tarjetas_amarillas,tarjetas_rojas,pg,pe,pp,posicion_final
1270,5,49,21,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,7
1270,6,49,10,Delantero,4,4,0,0,1,0.25,0,0,0,3,1,11
1270,7,49,10,Delantero,4,4,0,0,0,0.00,0,0,1,1,2,8
1271,6,87,17,Delantero,4,4,0,1,1,0.25,0,0,1,1,2,6
1272,5,9,11,Delantero,4,4,0,1,0,0.00,0,0,3,0,1,3
1272,6,9,10,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,15
1273,5,9,6,Mediocampista,5,5,0,0,0,0.00,0,0,4,0,1,3
1273,6,9,6,Mediocampista,3,3,0,0,1,0.33,0,0,0,1,2,15
1274,6,41,7,Delantero,4,4,0,1,1,0.25,0,0,1,2,1,5
1275,6,7,9,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,13
1276,6,35,17,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,14
1277,6,35,16,Delantero,2,2,0,1,1,0.50,0,0,0,1,1,14
1278,4,12,,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,2
1278,5,12,3,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,6
1278,6,12,12,Defensor,6,6,0,0,1,0.17,0,0,5,1,0,1
1278,7,12,6,Defensor,6,6,0,0,0,0.00,0,0,5,1,0,1
1279,6,91,19,Delantero,2,2,0,2,1,0.50,0,0,0,1,1,8
1280,6,91,17,Delantero,4,4,0,0,1,0.25,0,0,1,2,1,8
1281,6,68,21,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,12
1282,6,46,11,Delantero,3,3,0,1,1,0.33,0,0,1,1,1,10
1282,7,46,7,Delantero,3,3,0,1,0,0.00,0,0,2,0,1,5
1283,6,87,9,Delantero,5,5,0,0,1,0.20,0,0,2,1,2,6
1284,4,81,,Delantero,3,3,0,2,0,0.00,0,0,1,1,1,3
1284,6,81,11,Delantero,6,6,0,0,1,0.17,0,0,4,1,1,2
1285,5,40,22,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,9
1285,6,40,21,Delantero,6,6,0,0,1,0.17,0,0,4,0,2,3
1286,6,52,1,Arquero,4,4,0,1,0,0.00,0,0,1,1,2,7
1287,6,12,2,Defensor,6,6,0,0,0,0.00,0,0,5,1,0,1
1287,7,12,13,Defensor,0,0,0,6,0,0.00,0,0,0,0,0,1
1287,8,12,4,Defensor,2,2,0,1,0,0.00,0,0,1,0,1,11
1288,6,52,4,Mediocampista,5,5,0,0,0,0.00,0,0,2,1,2,7
1289,5,89,11,Delantero,5,5,0,0,4,0.80,0,0,3,0,2,4
1290,5,46,9,Delantero,4,4,0,1,4,1.00,0,0,3,0,1,2
1290,6,46,9,Delantero,2,2,0,2,0,0.00,0,0,1,1,0,10
1291,5,46,10,Delantero,3,3,0,2,4,1.33,0,0,2,0,1,2
1291,7,46,14,Delantero,3,3,0,0,0,0.00,0,0,1,0,2,12
1292,5,2,15,Delantero,5,5,0,1,4,0.80,0,0,5,0,0,1
1293,5,14,10,Delantero,2,2,0,0,3,1.50,0,0,0,1,1,12
1294,5,85,10,Delantero,2,2,0,1,3,1.50,0,0,1,0,1,11
1295,5,46,11,Delantero,5,5,0,0,3,0.60,0,0,4,0,1,2
1296,5,89,8,Delantero,2,2,0,3,3,1.50,0,0,0,0,2,4
1297,5,49,9,Delantero,2,2,0,1,3,1.50,0,0,0,1,1,7
1298,5,85,8,Delantero,2,2,0,1,3,1.50,0,0,1,0,1,11
1299,5,2,16,Mediocampista,6,6,0,0,3,0.50,0,0,5,0,1,1
1299,6,2,9,Mediocampista,5,5,0,1,0,0.00,0,0,2,2,1,4
1300,5,89,7,Delantero,4,4,0,1,2,0.50,0,0,3,0,1,4
1301,5,49,8,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,7
1302,5,12,7,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,6
1303,5,9,7,Delantero,5,5,0,0,2,0.40,0,0,4,0,1,3
1304,5,85,11,Delantero,3,3,1,0,2,0.67,0,0,1,0,2,11
1305,5,46,4,Defensor,5,5,0,0,2,0.40,0,0,4,0,1,2
1306,5,46,19,Delantero,2,2,0,3,2,1.00,0,0,2,0,0,2
1307,5,12,10,Delantero,2,2,0,1,2,1.00,0,0,1,1,0,6
1308,5,89,19,Delantero,4,4,0,1,1,0.25,0,0,3,0,1,4
1309,5,62,10,Delantero,2,2,0,0,1,0.50,0,0,0,0,2,13
1310,4,12,,Delantero,2,2,0,4,2,1.00,0,0,1,1,0,2
1310,5,12,9,Delantero,2,2,0,1,1,0.50,0,0,1,1,0,6
1311,4,56,,Delantero,1,1,0,1,0,0.00,0,0,0,0,1,7
1311,5,56,19,Delantero,1,1,1,2,1,1.00,0,0,0,0,1,10
1312,5,14,9,Delantero,2,2,0,0,1,0.50,0,0,0,1,1,12
1313,5,85,4,Defensor,3,3,0,0,1,0.33,0,0,1,0,2,11
1314,5,56,21,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,10
1315,5,56,9,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,10
1316,5,2,17,Delantero,1,1,0,5,1,1.00,0,0,0,0,1,1
1317,5,85,7,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,11
1318,5,2,14,Delantero,2,2,0,4,1,0.50,0,0,2,0,0,1
1318,6,2,13,Delantero,2,2,0,4,0,0.00,0,0,0,2,0,4
1319,5,62,9,Delantero,2,2,0,0,1,0.50,0,0,0,0,2,13
1320,4,56,,Delantero,0,0,0,2,0,0.00,0,0,0,0,0,7
1320,5,56,11,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,10
1321,5,91,18,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,8
1321,6,91,7,Delantero,3,3,0,1,0,0.00,0,0,1,1,1,8
1322,4,49,,Delantero,2,2,0,1,0,0.00,0,0,1,0,1,8
1322,5,49,17,Delantero,1,1,0,2,1,1.00,0,0,1,0,0,7
1323,5,56,6,Mediocampista,3,3,0,0,1,0.33,0,0,1,0,2,10
1324,4,56,,Delantero,1,1,0,1,1,1.00,0,0,1,0,0,7
1324,5,56,8,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,10
1325,5,2,19,Delantero,1,1,0,5,1,1.00,0,0,0,0,1,1
1326,5,46,7,Delantero,2,2,0,3,1,0.50,0,0,2,0,0,2
1327,4,89,,Mediocampista,4,4,0,0,1,0.25,0,0,3,1,0,1
1327,5,89,5,Mediocampista,3,3,0,2,1,0.33,0,0,3,0,0,4
1328,5,49,15,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,7
1329,5,91,11,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,8
1329,6,91,6,Mediocampista,4,4,0,0,0,0.00,0,0,1,2,1,8
1330,5,46,1,Arquero,5,5,0,0,0,0.00,0,0,4,0,1,2
1330,6,46,1,Arquero,3,3,0,1,0,0.00,0,0,0,1,2,10
1330,7,46,1,Arquero,3,3,0,1,0,0.00,0,0,1,1,1,5
1331,5,89,2,Defensor,5,5,0,0,0,0.00,0,0,3,0,2,4
1331,7,89,19,Defensor,2,2,0,1,0,0.00,0,0,1,0,1,12
1332,4,81,,Delantero,5,5,0,0,3,0.60,0,0,2,1,2,3
1333,4,81,,Delantero,5,5,0,0,3,0.60,0,0,2,1,2,3
1334,4,81,,Defensor,5,5,0,0,2,0.40,0,0,2,1,2,3
1335,4,91,,Delantero,3,3,0,0,2,0.67,0,0,2,0,1,5
1336,4,56,,Delantero,2,2,0,0,2,1.00,0,0,1,0,1,7
1337,4,20,,Delantero,3,3,0,0,2,0.67,0,0,1,0,2,9
1338,4,38,,Delantero,5,5,0,1,2,0.40,0,0,3,1,1,4
1339,4,12,,Delantero,5,5,0,1,2,0.40,0,0,4,0,1,2
1340,4,81,,Delantero,4,4,0,1,2,0.50,0,0,1,1,2,3
1341,4,91,,Delantero,3,3,0,0,2,0.67,0,0,2,0,1,5
1342,4,12,,Mediocampista,4,4,0,2,2,0.50,0,0,3,0,1,2
1343,4,12,,Delantero,1,1,0,5,1,1.00,0,0,0,1,0,2
1344,4,82,,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,6
1344,5,82,15,Delantero,3,3,0,1,0,0.00,0,0,1,0,2,5
1344,7,82,15,Delantero,3,3,0,0,0,0.00,0,0,0,0,3,16
1345,4,82,,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,6
1346,4,91,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,5
1346,5,91,10,Delantero,2,2,1,1,0,0.00,0,0,1,0,1,8
1347,4,62,,Delantero,3,3,0,0,1,0.33,0,0,0,0,3,12
1348,4,12,,Delantero,4,4,0,2,1,0.25,0,0,2,1,1,2
1349,4,39,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,10
1350,4,68,,Delantero,2,2,0,0,1,0.50,0,0,0,1,1,11
1351,4,68,,Delantero,2,2,0,0,1,0.50,0,0,0,1,1,11
1352,4,39,,Defensor,3,3,0,0,1,0.33,0,0,1,0,2,10
1353,4,12,,Delantero,4,4,0,2,1,0.25,0,0,3,1,0,2
1354,4,49,,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,8
1355,4,81,,Delantero,2,2,0,3,1,0.50,0,0,1,0,1,3
1355,6,81,20,Delantero,2,2,0,4,0,0.00,0,0,2,0,0,2
1356,4,91,,Delantero,3,3,1,0,1,0.33,0,0,2,0,1,5
1356,5,91,8,Delantero,3,3,0,0,0,0.00,0,0,1,1,1,8
1357,4,49,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,8
1358,4,56,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,7
1358,5,56,7,Delantero,2,2,0,1,0,0.00,0,0,0,0,2,10
1359,4,91,,Delantero,1,1,0,2,1,1.00,0,0,1,0,0,5
1359,5,91,7,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,8
1360,4,62,,Mediocampista,3,3,0,0,1,0.33,0,0,0,0,3,12
1361,4,39,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,10
1362,4,89,,Delantero,4,4,0,0,1,0.25,0,0,3,1,0,1
1362,5,89,21,Delantero,0,0,0,5,0,0.00,0,0,0,0,0,4
1363,4,20,,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,9
1364,4,20,,Delantero,1,1,0,2,1,1.00,0,0,1,0,0,9
1365,4,20,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,9
1366,4,89,,Delantero,3,3,0,1,1,0.33,0,0,2,1,0,1
1367,4,39,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,10
1368,4,89,,Arquero,3,3,0,1,0,0.00,0,0,2,1,0,1
1368,5,89,1,Arquero,5,5,0,0,0,0.00,0,0,3,0,2,4
1369,3,81,,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,4
1369,4,81,,Defensor,5,5,0,0,0,0.00,0,0,2,1,2,3
1370,4,38,,Defensor,5,5,0,1,0,0.00,0,0,2,1,2,4
1371,4,89,,Mediocampista,4,4,0,0,0,0.00,0,0,3,1,0,1
1371,5,89,4,Defensor,5,5,0,0,0,0.00,0,0,3,0,2,4
1372,4,12,,Mediocampista,5,5,0,1,0,0.00,0,0,3,1,1,2
1372,5,12,6,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,6
1373,3,56,,Delantero,3,3,0,1,4,1.33,0,0,3,0,0,1
1374,3,70,,Delantero,1,1,0,0,4,4.00,0,0,0,0,1,11
1375,2,81,,Delantero,2,2,0,0,0,0.00,0,0,1,0,1,8
1375,3,81,,Delantero,2,2,0,1,3,1.50,0,0,1,0,1,4
1376,3,81,,Delantero,3,3,0,0,3,1.00,0,0,1,0,2,4
1377,3,12,,Delantero,4,4,0,1,3,0.75,0,0,2,1,1,3
1378,3,12,,Delantero,4,4,0,1,3,0.75,0,0,2,1,1,3
1379,3,28,,Delantero,3,3,0,0,3,1.00,0,0,1,1,1,7
1380,3,81,,Delantero,2,2,0,1,3,1.50,0,0,1,0,1,4
1381,2,75,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,12
1381,3,75,,Delantero,2,2,1,0,2,1.00,0,0,0,1,1,9
1382,2,40,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,9
1382,3,40,,Delantero,2,2,0,0,2,1.00,0,0,1,0,1,8
1383,3,81,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,4
1384,3,75,,Delantero,2,2,0,0,1,0.50,0,0,0,1,1,9
1385,3,82,,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,6
1385,4,82,,Delantero,2,2,0,1,0,0.00,0,0,0,1,1,6
1386,2,75,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,12
1386,3,75,,Delantero,1,1,0,1,1,1.00,0,0,0,1,0,9
1387,3,28,,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,7
1388,3,56,,Delantero,1,1,0,3,1,1.00,0,0,1,0,0,1
1389,3,1,,Delantero,1,1,0,1,1,1.00,0,0,0,1,0,10
1390,3,1,,Delantero,2,2,0,0,1,0.50,0,0,0,1,1,10
1391,3,40,,Mediocampista,2,2,0,0,1,0.50,0,0,1,0,1,8
1392,3,14,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,13
1393,2,81,,Delantero,2,2,0,0,2,1.00,0,0,1,0,1,8
1393,3,81,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,4
1394,3,46,,Delantero,2,2,0,2,1,0.50,0,0,2,0,0,2
1395,2,19,,Mediocampista,0,0,0,4,0,0.00,0,0,0,0,0,2
1395,3,19,,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,5
1396,2,19,,Mediocampista,4,4,0,0,0,0.00,0,0,3,0,1,2
1396,3,19,,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,5
1397,3,28,,Delantero,2,2,0,1,1,0.50,0,0,1,1,0,7
1398,2,56,,Mediocampista,5,5,0,0,2,0.40,0,0,4,1,0,1
1398,3,56,,Delantero,4,4,0,0,1,0.25,0,0,4,0,0,1
1399,3,12,,Delantero,2,2,0,3,1,0.50,0,0,2,0,0,3
1400,3,46,,Delantero,4,4,0,0,1,0.25,0,0,3,0,1,2
1401,3,70,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,11
1402,3,46,,Delantero,2,2,0,2,1,0.50,0,0,1,0,1,2
1403,2,46,,Delantero,2,2,0,0,2,1.00,0,0,1,0,1,6
1403,3,46,,Delantero,2,2,0,2,1,0.50,0,0,2,0,0,2
1404,1,40,,Delantero,1,1,0,2,0,0.00,0,0,0,0,1,7
1404,2,40,,Delantero,0,0,0,1,0,0.00,0,0,0,0,0,9
1404,3,40,,Mediocampista,2,2,0,0,1,0.50,0,0,1,0,1,8
1405,3,82,,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,6
1406,3,19,,Delantero,1,1,0,2,1,1.00,0,0,1,0,0,5
1407,2,19,,Arquero,4,4,0,0,0,0.00,0,0,3,0,1,2
1407,3,19,,Arquero,2,2,0,1,0,0.00,0,0,1,1,0,5
1408,3,12,,Defensor,4,4,0,1,0,0.00,0,0,2,1,1,3
1409,3,56,,Defensor,3,3,0,1,0,0.00,0,0,3,0,0,1
1410,3,56,,Defensor,4,4,0,0,0,0.00,0,0,4,0,0,1
1411,3,56,,Mediocampista,4,4,0,0,0,0.00,0,0,4,0,0,1
1412,3,56,,Mediocampista,4,4,0,0,0,0.00,0,0,4,0,0,1
1413,2,56,,Delantero,5,5,0,0,3,0.60,0,0,4,1,0,1
1414,2,56,,Mediocampista,4,4,0,1,2,0.50,0,0,3,1,0,1
1414,3,56,,Mediocampista,4,4,0,0,0,0.00,0,0,4,0,0,1
1415,2,1,,Delantero,2,2,0,2,2,1.00,0,0,2,0,0,3
1416,2,9,,Delantero,2,2,0,2,2,1.00,0,0,1,0,1,4
1417,2,38,,Mediocampista,2,2,0,1,2,1.00,0,0,1,1,0,5
1418,2,1,,Delantero,4,4,0,0,2,0.50,0,0,3,0,1,3
1418,3,1,,Delantero,2,2,0,0,0,0.00,0,0,0,1,1,10
1419,2,19,,Delantero,4,4,0,0,2,0.50,0,0,3,0,1,2
1419,3,19,,Delantero,1,1,0,2,0,0.00,0,0,0,1,0,5
1420,2,19,,Delantero,3,3,0,1,2,0.67,0,0,2,0,1,2
1421,1,14,,Delantero,1,1,0,1,0,0.00,0,0,0,0,1,11
1421,2,14,,Delantero,1,1,0,0,2,2.00,0,0,0,0,1,15
1421,3,14,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,13
1422,2,7,,Defensor,1,1,0,0,1,1.00,0,0,0,0,1,9
1423,2,9,,Delantero,4,4,0,0,1,0.25,0,0,2,0,2,4
1424,2,39,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,16
1425,2,81,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,8
1426,2,7,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,9
1427,2,56,,Delantero,4,4,0,1,1,0.25,0,0,3,1,0,1
1428,2,82,,Delantero,1,1,0,1,1,1.00,0,0,0,0,1,7
1429,2,1,,Delantero,3,3,0,1,1,0.33,0,0,2,0,1,3
1430,2,81,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,8
1431,2,38,,Delantero,2,2,0,1,1,0.50,0,0,1,1,0,5
1432,2,1,,Delantero,1,1,0,3,1,1.00,0,0,0,0,1,3
1433,2,38,,Delantero,2,2,0,1,1,0.50,0,0,0,1,1,5
1434,2,9,,Delantero,2,2,0,2,1,0.50,0,0,1,0,1,4
1435,2,9,,Defensor,4,4,0,0,1,0.25,0,0,2,0,2,4
1436,2,1,,Delantero,4,4,0,0,1,0.25,0,0,3,0,1,3
1436,3,1,,Delantero,0,0,0,2,0,0.00,0,0,0,0,0,10
1437,2,9,,Delantero,3,3,0,1,1,0.33,0,0,2,0,1,4
1438,2,66,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,9
1438,3,66,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,14
1439,2,46,,Delantero,1,1,0,1,1,1.00,0,0,1,0,0,6
1440,2,66,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,9
1440,3,66,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,14
1441,2,40,,Mediocampista,1,1,0,0,1,1.00,0,0,0,0,1,9
1442,2,46,,Delantero,1,1,0,1,1,1.00,0,0,1,0,0,6
1442,3,46,,Delantero,2,2,0,2,0,0.00,0,0,1,0,1,2
1443,2,9,,Delantero,4,4,0,0,1,0.25,0,0,2,0,2,4
1444,2,38,,Arquero,2,2,0,1,0,0.00,0,0,1,1,0,5
1445,2,56,,Defensor,4,4,0,1,0,0.00,0,0,3,1,0,1
1445,3,56,,Defensor,1,1,0,3,0,0.00,0,0,1,0,0,1
1446,2,38,,Defensor,3,3,1,0,0,0.00,0,0,1,1,1,5
1447,2,38,,Mediocampista,3,3,0,0,0,0.00,0,0,1,1,1,5
1448,2,56,,Mediocampista,3,3,0,2,0,0.00,0,0,3,0,0,1
1449,1,7,,Mediocampista,4,4,0,1,2,0.50,0,0,3,0,1,2
1449,2,7,,Mediocampista,5,5,0,0,0,0.00,0,0,4,1,0,1
1450,1,89,,Delantero,2,2,0,2,3,1.50,0,0,2,0,0,1
1451,1,91,,Delantero,3,3,0,0,3,1.00,0,0,2,0,1,4
1452,1,7,,Delantero,4,4,0,1,3,0.75,0,0,3,0,1,2
1453,1,12,,Delantero,2,2,0,0,3,1.50,0,0,1,0,1,6
1454,1,89,,Delantero,2,2,0,2,2,1.00,0,0,2,0,0,1
1455,1,89,,Delantero,3,3,0,1,2,0.67,0,0,3,0,0,1
1456,1,89,,Delantero,4,4,0,0,2,0.50,0,0,4,0,0,1
1457,1,40,,Delantero,2,2,0,1,2,1.00,0,0,1,0,1,7
1458,1,12,,Delantero,1,1,0,1,2,2.00,0,0,1,0,0,6
1459,1,20,,Delantero,3,3,1,0,2,0.67,0,0,2,0,1,5
1460,1,20,,Delantero,3,3,0,0,2,0.67,0,0,2,0,1,5
1461,1,7,,Defensor,1,1,0,4,2,2.00,0,0,1,0,0,2
1462,1,39,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,3
1463,1,62,,Delantero,3,3,0,0,1,0.33,0,0,0,0,3,13
1464,1,75,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,8
1465,1,7,,Delantero,4,4,0,1,1,0.25,0,0,3,0,1,2
1466,1,39,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,3
1466,2,39,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,16
1467,1,62,,Delantero,2,2,0,1,1,0.50,0,0,0,0,2,13
1468,1,75,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,8
1468,2,75,,Delantero,1,1,0,0,0,0.00,0,0,0,0,1,12
1468,3,75,,Delantero,1,1,1,1,0,0.00,0,0,0,1,0,9
1469,1,40,,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,7
1470,1,40,,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,7
1470,2,40,,Delantero,0,0,0,1,0,0.00,0,0,0,0,0,9
1471,1,91,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,4
1472,1,39,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,3
1473,1,89,,Delantero,3,3,0,1,1,0.33,0,0,3,0,0,1
1474,1,7,,Delantero,1,1,0,4,1,1.00,0,0,1,0,0,2
1475,1,91,,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,4
1476,1,69,,Delantero,2,2,0,0,1,0.50,0,0,0,0,2,10
1477,1,75,,Delantero,1,1,0,1,1,1.00,0,0,1,0,0,8
1478,1,91,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,4
1479,1,7,,Delantero,4,4,0,1,1,0.25,0,0,3,0,1,2
1480,1,68,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,9
1481,1,91,,Delantero,3,3,0,0,1,0.33,0,0,2,0,1,4
1482,1,89,,Arquero,4,4,0,0,0,0.00,0,0,4,0,0,1
1483,1,91,,Defensor,3,3,0,0,0,0.00,0,0,2,0,1,4
1484,1,89,,Defensor,4,4,0,0,0,0.00,0,0,4,0,0,1
1485,1,89,,Mediocampista,4,4,0,0,0,0.00,0,0,4,0,0,1
1486,1,89,,Mediocampista,4,4,0,0,0,0.00,0,0,4,0,0,1
1487,6,49,21,Delantero,3,3,0,1,0,0.00,0,0,0,2,1,11
1488,22,39,11,Delantero,4,0,0,0,0,0.00,0,0,1,2,1,14
1489,8,13,17,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,15
1490,18,83,3,Defensor,2,2,0,1,0,0.00,0,1,0,0,2,30
1491,16,16,13,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,25
1492,20,56,7,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,22
1493,5,40,3,Arquero,0,0,0,2,0,0.00,0,0,0,0,0,9
1493,6,40,1,Arquero,4,4,0,2,0,0.00,0,0,3,0,1,3
1494,17,56,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,15
1495,18,7,1,Arquero,5,5,0,0,0,0.00,0,0,3,2,0,6
1496,21,32,13,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,31
1497,14,32,10,Mediocampista,3,2,0,0,0,0.00,0,0,0,2,1,20
1498,15,5,13,Defensor,4,4,0,0,0,0.00,1,0,2,0,2,12
1499,15,61,2,Defensor,2,2,0,1,0,0.00,0,0,0,0,2,23
1500,14,32,19,Delantero,2,0,0,1,0,0.00,0,0,0,1,1,20
1501,22,86,24,Defensor,3,2,0,0,0,0.00,1,0,1,1,1,21
1502,11,53,20,Delantero,3,3,0,0,0,0.00,0,0,0,1,2,14
1503,19,6,22,Mediocampista,1,0,0,2,0,0.00,0,0,0,1,0,28
1504,22,42,21,Mediocampista,3,3,0,0,0,0.00,0,0,1,0,2,24
1505,13,50,11,Delantero,3,0,0,0,0,0.00,0,0,0,0,3,23
1506,14,34,9,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,24
1507,22,5,12,Defensor,3,3,0,0,0,0.00,1,0,1,0,2,25
1508,15,5,9,Delantero,2,2,0,2,0,0.00,0,0,1,0,1,12
1509,14,34,6,Defensor,3,3,0,0,0,0.00,0,0,0,0,3,24
1510,14,34,1,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,24
1511,21,63,12,Defensor,1,1,0,2,0,0.00,0,0,0,0,1,21
1512,14,34,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,24
1513,19,58,2,Mediocampista,4,4,0,0,0,0.00,1,0,2,1,1,9
1514,16,53,1,Arquero,2,2,0,1,0,0.00,0,0,1,0,1,20
1515,21,53,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,18
1515,22,53,22,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,26
1516,12,16,14,Mediocampista,3,3,0,0,0,0.00,0,0,0,3,0,17
1517,11,12,14,Defensor,0,0,0,7,0,0.00,0,0,0,0,0,3
1518,17,71,3,Defensor,1,0,0,2,0,0.00,0,0,0,0,1,21
1519,15,38,5,Defensor,5,5,0,0,0,0.00,2,0,2,2,1,8
1519,16,38,5,Defensor,1,1,0,2,0,0.00,0,0,0,1,0,17
1520,7,7,21,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,10
1521,18,40,3,Defensor,6,6,0,1,0,0.00,2,0,3,3,0,2
1521,19,40,3,Defensor,2,2,0,1,0,0.00,1,0,0,1,1,29
1522,13,38,22,Arquero,0,0,0,5,0,0.00,0,0,0,0,0,7
1522,14,38,13,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,10
1523,10,8,11,Delantero,2,1,0,1,0,0.00,0,0,0,1,1,14
1524,14,32,12,Mediocampista,1,0,0,2,0,0.00,0,0,0,1,0,20
1525,3,81,,Arquero,3,3,0,0,0,0.00,0,0,1,0,2,4
1526,16,61,15,Defensor,2,1,0,1,0,0.00,0,0,1,0,1,18
1527,17,89,13,Delantero,3,3,0,0,0,0.00,1,0,0,2,1,26
1527,19,89,13,Delantero,4,0,0,3,0,0.00,0,0,0,2,2,4
1528,14,12,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,9
1529,12,69,1,Arquero,0,0,0,3,0,0.00,0,0,0,0,0,20
1530,16,68,12,Arquero,0,0,0,4,0,0.00,0,0,0,0,0,14
1531,6,7,15,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,13
1532,13,89,3,Defensor,4,4,1,0,0,0.00,1,0,0,2,2,16
1533,9,33,21,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,16
1534,4,10,,Defensor,1,1,0,0,0,0.00,0,0,0,0,1,13
1535,20,31,21,Defensor,2,0,0,1,0,0.00,0,0,1,1,0,17
1536,6,68,4,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,12
1537,10,91,10,Mediocampista,6,6,1,0,0,0.00,1,0,1,2,3,7
1538,20,25,2,Defensor,2,1,0,3,0,0.00,1,0,0,2,0,8
1538,21,25,2,Defensor,3,3,0,0,0,0.00,1,0,0,1,2,29
1539,22,39,23,Mediocampista,2,0,0,2,0,0.00,1,0,1,1,0,14
1540,20,42,6,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,25
1541,16,20,8,Mediocampista,4,4,0,0,0,0.00,1,0,0,3,1,16
1542,4,38,,Arquero,0,0,0,6,0,0.00,0,0,0,0,0,4
1543,21,7,8,Defensor,1,1,0,3,0,0.00,1,0,0,0,1,16
1543,22,7,8,Mediocampista,6,4,0,1,0,0.00,3,0,3,2,1,1
1544,16,68,10,Mediocampista,4,3,0,0,0,0.00,0,0,1,2,1,14
