mundial,url_partido,seleccion,jugador,minuto,tipo_gol,fecha_scraping
1998,https://www.losmundialesdefutbol.com/partidos/1998_brasil_noruega.php,Noruega,Kjetil Rekdal,89,penal,2026-03-16T22:57:16.831995
1998,https://www.losmundialesdefutbol.com/partidos/1998_italia_noruega.php,Italia,Christian Vieri,18,normal,2026-03-16T22:57:18.441496
2010,https://www.losmundialesdefutbol.com/partidos/2010_nueva_zelanda_eslovaquia.php,Eslovaquia,Robert Vittek,50,normal,2026-03-16T22:57:28.922169
2010,https://www.losmundialesdefutbol.com/partidos/2010_nueva_zelanda_eslovaquia.php,Nueva Zelanda,Winston Reid,90,normal,2026-03-16T22:57:28.922169
2010,https://www.losmundialesdefutbol.com/partidos/2010_italia_nueva_zelanda.php,Nueva Zelanda,Shane Smeltz,7,normal,2026-03-16T22:57:31.447484
2010,https://www.losmundialesdefutbol.com/partidos/2010_italia_nueva_zelanda.php,Italia,Vincenzo Iaquinta,29,penal,2026-03-16T22:57:31.447484
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_panama.php,Bélgica,Dries Mertens,47,normal,2026-03-16T22:57:56.978010
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_panama.php,Bélgica,Romelu Lukaku,69,normal,2026-03-16T22:57:56.978010
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_panama.php,Bélgica,Romelu Lukaku,75,normal,2026-03-16T22:57:56.978010
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,John Stones,8,normal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,Harry Kane,22,penal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,Jesse Lingard,36,normal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,John Stones,40,normal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,Harry Kane,45,penal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Inglaterra,Harry Kane,62,normal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_panama.php,Panamá,Felipe Baloy,78,normal,2026-03-16T22:57:59.837727
2018,https://www.losmundialesdefutbol.com/partidos/2018_panama_tunez.php,Panamá,Yassine Meriah,33,autogol,2026-03-16T22:58:01.463570
2018,https://www.losmundialesdefutbol.com/partidos/2018_panama_tunez.php,Túnez,Fakhreddine Ben Youssef,51,normal,2026-03-16T22:58:01.463570
2018,https://www.losmundialesdefutbol.com/partidos/2018_panama_tunez.php,Túnez,Wahbi Khazri,66,normal,2026-03-16T22:58:01.463570
2010,https://www.losmundialesdefutbol.com/partidos/2010_paraguay_espana.php,España,David Villa,83,normal,2026-03-16T22:58:18.690572
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Gonçalo Ramos,17,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Pepe,33,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Gonçalo Ramos,51,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Raphaël Guerreiro,55,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Suiza,Manuel Akanji,58,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Gonçalo Ramos,67,normal,2026-03-16T22:58:36.582463
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_suiza.php,Portugal,Rafael Leão,90,normal,2026-03-16T22:58:36.582463
2010,https://www.losmundialesdefutbol.com/partidos/2010_sudafrica_mexico.php,Sudáfrica,Siphiwe Tshabalala,55,normal,2026-03-16T22:59:08.954282
2010,https://www.losmundialesdefutbol.com/partidos/2010_sudafrica_mexico.php,México,Rafael Marquez,79,normal,2026-03-16T22:59:08.954282
2010,https://www.losmundialesdefutbol.com/partidos/2010_francia_sudafrica.php,Sudáfrica,Bongani Khumalo,20,normal,2026-03-16T22:59:12.613027
2010,https://www.losmundialesdefutbol.com/partidos/2010_francia_sudafrica.php,Sudáfrica,Katlego Mphela,37,normal,2026-03-16T22:59:12.613027
2010,https://www.losmundialesdefutbol.com/partidos/2010_francia_sudafrica.php,Francia,Florent Malouda,70,normal,2026-03-16T22:59:12.613027
2022,https://www.losmundialesdefutbol.com/partidos/2022_brasil_suiza.php,Brasil,Casemiro,83,normal,2026-03-16T22:59:27.982701
2022,https://www.losmundialesdefutbol.com/partidos/2022_serbia_suiza.php,Suiza,Xherdan Shaqiri,20,normal,2026-03-16T22:59:29.744729
2022,https://www.losmundialesdefutbol.com/partidos/2022_serbia_suiza.php,Serbia,Aleksandar Mitrović,26,normal,2026-03-16T22:59:29.744729
2022,https://www.losmundialesdefutbol.com/partidos/2022_serbia_suiza.php,Serbia,Dusan Vlahovic,35,normal,2026-03-16T22:59:29.744729
2022,https://www.losmundialesdefutbol.com/partidos/2022_serbia_suiza.php,Suiza,Breel Embolo,44,normal,2026-03-16T22:59:29.744729
2022,https://www.losmundialesdefutbol.com/partidos/2022_serbia_suiza.php,Suiza,Remo Freuler,48,normal,2026-03-16T22:59:29.744729
2022,https://www.losmundialesdefutbol.com/partidos/2022_tunez_francia.php,Túnez,Wahbi Khazri,58,normal,2026-03-16T22:59:49.067006
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_uruguay.php,Portugal,Bruno Fernandes,54,normal,2026-03-16T23:00:01.878969
2022,https://www.losmundialesdefutbol.com/partidos/2022_portugal_uruguay.php,Portugal,Bruno Fernandes,90,normal,2026-03-16T23:00:01.878969
2022,https://www.losmundialesdefutbol.com/partidos/2022_senegal_holanda.php,Paises Bajos,Cody Gakpo,84,normal,2026-03-16T23:01:29.319402
2022,https://www.losmundialesdefutbol.com/partidos/2022_senegal_holanda.php,Paises Bajos,Davy Klaassen,90,normal,2026-03-16T23:01:29.319402
2022,https://www.losmundialesdefutbol.com/partidos/2022_estados_unidos_gales.php,Estados Unidos,Tim Weah,36,normal,2026-03-16T23:01:32.399404
2022,https://www.losmundialesdefutbol.com/partidos/2022_estados_unidos_gales.php,Gales,Gareth Bale,82,penal,2026-03-16T23:01:32.399404
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_australia.php,Australia,Craig Goodwin,9,normal,2026-03-16T23:01:43.935407
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_australia.php,Francia,Adrien Rabiot,27,normal,2026-03-16T23:01:43.935407
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_australia.php,Francia,Olivier Giroud,32,normal,2026-03-16T23:01:43.935407
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_australia.php,Francia,Kylian Mbappé,68,normal,2026-03-16T23:01:43.935407
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_australia.php,Francia,Olivier Giroud,71,normal,2026-03-16T23:01:43.935407
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Dani Olmo,11,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Marco Asensio,21,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Ferran Torres,31,penal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Ferran Torres,54,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Gavi,74,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Carlos Soler,90,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_espana_costa_rica.php,España,Álvaro Morata,90,normal,2026-03-16T23:01:53.295232
2022,https://www.losmundialesdefutbol.com/partidos/2022_suiza_camerun.php,Suiza,Breel Embolo,48,normal,2026-03-16T23:01:58.579918
2022,https://www.losmundialesdefutbol.com/partidos/2022_brasil_serbia.php,Brasil,Richarlison,62,normal,2026-03-16T23:02:07.132376
2022,https://www.losmundialesdefutbol.com/partidos/2022_brasil_serbia.php,Brasil,Richarlison,73,normal,2026-03-16T23:02:07.132376
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_dinamarca.php,Francia,Kylian Mbappé,61,normal,2026-03-16T23:02:20.934748
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_dinamarca.php,Dinamarca,Andreas Christensen,68,normal,2026-03-16T23:02:20.934748
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_dinamarca.php,Francia,Kylian Mbappé,86,normal,2026-03-16T23:02:20.934748
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Camerún,Jean-Charles Castelletto,29,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Serbia,Strahinja Pavlovic,45,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Serbia,Sergej Milinković-Savić,45,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Serbia,Aleksandar Mitrović,53,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Camerún,Vincent Aboubakar,63,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_camerun_serbia.php,Camerún,Eric Maxim Choupo Moting,66,normal,2026-03-16T23:02:34.842053
2022,https://www.losmundialesdefutbol.com/partidos/2022_polonia_argentina.php,Argentina,Alexis Mac Allister,46,normal,2026-03-16T23:02:58.092188
2022,https://www.losmundialesdefutbol.com/partidos/2022_polonia_argentina.php,Argentina,Julian Alvarez,67,normal,2026-03-16T23:02:58.092188
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_polonia.php,Francia,Olivier Giroud,44,normal,2026-03-16T23:03:22.682390
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_polonia.php,Francia,Kylian Mbappé,74,normal,2026-03-16T23:03:22.682390
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_polonia.php,Francia,Kylian Mbappé,90,normal,2026-03-16T23:03:22.682390
2022,https://www.losmundialesdefutbol.com/partidos/2022_francia_polonia.php,Polonia,Robert Lewandowski,90,penal,2026-03-16T23:03:22.682390
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Uruguay,Pablo Dorado,12,normal,2026-03-16T23:06:28.687540
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Argentina,Carlos Peucelle,20,normal,2026-03-16T23:06:28.687540
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Argentina,Guillermo Stabile,37,normal,2026-03-16T23:06:28.687540
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Uruguay,Pedro Cea,57,normal,2026-03-16T23:06:28.687540
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Uruguay,Victoriano Iriarte,68,normal,2026-03-16T23:06:28.687540
1930,https://www.losmundialesdefutbol.com/partidos/1930_argentina_uruguay.php,Uruguay,Hector Castro,89,normal,2026-03-16T23:06:28.687540
1934,https://www.losmundialesdefutbol.com/partidos/1934_italia_checoslovaquia.php,Checoslovaquia,Antonin Puc,76,normal,2026-03-16T23:07:06.093731
1934,https://www.losmundialesdefutbol.com/partidos/1934_italia_checoslovaquia.php,Italia,Raimundo Orsi,81,normal,2026-03-16T23:07:06.093731
1934,https://www.losmundialesdefutbol.com/partidos/1934_italia_checoslovaquia.php,Italia,Angelo Schiavio,95,normal,2026-03-16T23:07:06.093731
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Italia,Gino Colaussi,6,normal,2026-03-16T23:07:18.583438
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Hungría,Pal Titkos,8,normal,2026-03-16T23:07:18.583438
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Italia,Silvio Piola,16,normal,2026-03-16T23:07:18.583438
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Italia,Gino Colaussi,35,normal,2026-03-16T23:07:18.583438
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Hungría,Gyorgy Sarosi,70,normal,2026-03-16T23:07:18.583438
1938,https://www.losmundialesdefutbol.com/partidos/1938_italia_hungria.php,Italia,Silvio Piola,82,normal,2026-03-16T23:07:18.583438
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental_2.php,Hungría,Ferenc Puskas,6,normal,2026-03-16T23:08:23.619211
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental_2.php,Hungría,Zoltan Czibor,8,normal,2026-03-16T23:08:23.619211
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental_2.php,Alemania Occidental,Max Morlock,10,normal,2026-03-16T23:08:23.619211
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental_2.php,Alemania Occidental,Helmut Rahn,18,normal,2026-03-16T23:08:23.619211
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental_2.php,Alemania Occidental,Helmut Rahn,84,normal,2026-03-16T23:08:23.619211
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Suecia,Nils Liedholm,4,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Brasil,Vava,9,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Brasil,Vava,32,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Brasil,Pelé,55,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Brasil,Zagallo,68,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Suecia,Agne Simonsson,80,normal,2026-03-16T23:09:04.688535
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_brasil.php,Brasil,Pelé,90,normal,2026-03-16T23:09:04.688535
1962,https://www.losmundialesdefutbol.com/partidos/1962_brasil_checoslovaquia_2.php,Checoslovaquia,Josef Masopust,15,normal,2026-03-16T23:09:55.458308
1962,https://www.losmundialesdefutbol.com/partidos/1962_brasil_checoslovaquia_2.php,Brasil,Amarildo,17,normal,2026-03-16T23:09:55.458308
1962,https://www.losmundialesdefutbol.com/partidos/1962_brasil_checoslovaquia_2.php,Brasil,Zito,69,normal,2026-03-16T23:09:55.458308
1962,https://www.losmundialesdefutbol.com/partidos/1962_brasil_checoslovaquia_2.php,Brasil,Vava,78,normal,2026-03-16T23:09:55.458308
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Alemania Occidental,Helmut Haller,12,normal,2026-03-16T23:10:44.751625
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Inglaterra,Geoff Hurst,18,normal,2026-03-16T23:10:44.751625
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Inglaterra,Martin Peters,78,normal,2026-03-16T23:10:44.751625
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Alemania Occidental,Wolfgang Weber,89,normal,2026-03-16T23:10:44.751625
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Inglaterra,Geoff Hurst,101,normal,2026-03-16T23:10:44.751625
1966,https://www.losmundialesdefutbol.com/partidos/1966_inglaterra_alemania_occidental.php,Inglaterra,Geoff Hurst,120,normal,2026-03-16T23:10:44.751625
1970,https://www.losmundialesdefutbol.com/partidos/1970_brasil_italia.php,Brasil,Pelé,18,normal,2026-03-16T23:11:30.049567
1970,https://www.losmundialesdefutbol.com/partidos/1970_brasil_italia.php,Italia,Roberto Boninsegna,37,normal,2026-03-16T23:11:30.049567
1970,https://www.losmundialesdefutbol.com/partidos/1970_brasil_italia.php,Brasil,Gerson,66,normal,2026-03-16T23:11:30.049567
1970,https://www.losmundialesdefutbol.com/partidos/1970_brasil_italia.php,Brasil,Jairzinho,71,normal,2026-03-16T23:11:30.049567
1970,https://www.losmundialesdefutbol.com/partidos/1970_brasil_italia.php,Brasil,Carlos Alberto,86,normal,2026-03-16T23:11:30.049567
1974,https://www.losmundialesdefutbol.com/partidos/1974_holanda_alemania_occidental.php,Paises Bajos,Johan Neeskens,2,penal,2026-03-16T23:12:19.921315
1974,https://www.losmundialesdefutbol.com/partidos/1974_holanda_alemania_occidental.php,Alemania Occidental,Paul Breitner,25,penal,2026-03-16T23:12:19.921315
1974,https://www.losmundialesdefutbol.com/partidos/1974_holanda_alemania_occidental.php,Alemania Occidental,Gerd Mueller,43,normal,2026-03-16T23:12:19.921315
1978,https://www.losmundialesdefutbol.com/partidos/1978_argentina_holanda.php,Argentina,Mario Kempes,38,normal,2026-03-16T23:13:06.728779
1978,https://www.losmundialesdefutbol.com/partidos/1978_argentina_holanda.php,Paises Bajos,Dick Nanninga,82,normal,2026-03-16T23:13:06.728779
1978,https://www.losmundialesdefutbol.com/partidos/1978_argentina_holanda.php,Argentina,Mario Kempes,105,normal,2026-03-16T23:13:06.728779
1978,https://www.losmundialesdefutbol.com/partidos/1978_argentina_holanda.php,Argentina,Daniel Bertoni,116,normal,2026-03-16T23:13:06.728779
1982,https://www.losmundialesdefutbol.com/partidos/1982_italia_alemania_occidental.php,Italia,Paolo Rossi,57,normal,2026-03-16T23:14:08.862725
1982,https://www.losmundialesdefutbol.com/partidos/1982_italia_alemania_occidental.php,Italia,Marco Tardelli,69,normal,2026-03-16T23:14:08.862725
1982,https://www.losmundialesdefutbol.com/partidos/1982_italia_alemania_occidental.php,Italia,Alessandro Altobelli,81,normal,2026-03-16T23:14:08.862725
1982,https://www.losmundialesdefutbol.com/partidos/1982_italia_alemania_occidental.php,Alemania Occidental,Paul Breitner,83,normal,2026-03-16T23:14:08.862725
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_alemania_occidental.php,Argentina,Jose Brown,23,normal,2026-03-16T23:15:31.254430
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_alemania_occidental.php,Argentina,Jorge Valdano,55,normal,2026-03-16T23:15:31.254430
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_alemania_occidental.php,Alemania Occidental,Karl-Heinz Rummenigge,74,normal,2026-03-16T23:15:31.254430
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_alemania_occidental.php,Alemania Occidental,Rudi Voeller,80,normal,2026-03-16T23:15:31.254430
1986,https://www.losmundialesdefutbol.com/partidos/1986_argentina_alemania_occidental.php,Argentina,Jorge Burruchaga,83,normal,2026-03-16T23:15:31.254430
1990,https://www.losmundialesdefutbol.com/partidos/1990_argentina_alemania_occidental.php,Alemania Occidental,Andreas Brehme,85,penal,2026-03-16T23:16:41.087879
1998,https://www.losmundialesdefutbol.com/partidos/1998_brasil_francia.php,Francia,Zinedine Zidane,27,normal,2026-03-16T23:18:55.134844
